露營場名稱,縣市別,鄉/鎮/市/區,經度,緯度,地址,電話,手機,網站
山上松亭露營區,臺中市,和平區,120.97486,24.176691,和平區東關路一段 ,,938781267,
松鶴唐麻丹,臺中市,和平區,120.966708,24.166791,和平區東關路一段松鶴三巷101號,,934312355,
松嶺露營區,臺中市,和平區,120.905535,24.13015,和平區東關路三段和興巷58-3號,,909556869,
十七哩園藝露營區 （谷關驛棧）,臺中市,和平區,120.9607078,24.16897397,和平區博愛里東關路一段400-1號,,,
司卡尤納露營區,臺中市,和平區,120.926215,24.327756,和平區東崎路一段達觀里育英巷25號,,915108380,
馬告的傳奇,臺中市,和平區,120.953056,24.16583,和平區博愛里東關路一段裡冷巷5-8號,,980718122,
松旺露營區,臺中市,和平區,120.90299,24.129545,和平區東關路三段和興巷52-2號,,,
柏冷翠休閒農場,臺中市,和平區,120.930194,24.176611,東關路二段11-8號,,965070550,https://www.facebook.com/BerLintTree.Good/
德芙蘭農場,臺中市,和平區,120.969166,24.175593,和平區東關路一段359號,,955497989,
森杉露營區,臺中市,和平區,120.963935,24.323811,和平區和平區達觀里東崎路一段桃山巷99號,,925202492,
哈露米露營場,臺中市,和平區,120.946161,24.167634,東關路一段430號,,983057773,https://reurl.cc/OreMrv
歐賓露營區,臺中市,和平區,121.018664,24.198662,和平區東關路一段台電巷124-4號,,906099619,
福壽山農場,臺中市,和平區,121.2458837,24.24519631,和平區梨山里福壽路29號,425981070,,https://www.fushoushan.com.tw/camping/?parent_id=2260
千本松原露營區,臺中市,和平區,121.016756,24.199953,博愛里台電巷122-1號,,978981727,
八起露營區,臺中市,和平區,121.013823,24.20716,和平區博愛里東關路一段堰堤巷6-1號,,963297180,
何必館,臺中市,和平區,120.979847,24.176939,和平區東關路一段裡冷巷1-7號,,966777257,
晨融雅谷,臺中市,和平區,120.97571,24.173949,和平區東關路一段松鶴三巷60-16號及81號,,972229462,
樂悠悠露營區,臺中市,和平區,120.964302,24.149467,和平區東關路一段裡冷巷73號 (裡冷溪林道),,,
牛坪之春露營區,臺中市,和平區,120.904982,24.128651,南勢里東關路三段和興巷58-1號,,920414236,
松風谷露營區,臺中市,和平區,121.013997,24.199792,和平區東關路一段台電巷122-20號,,927260099,
吉娃斯咖啡莊園歡喜營地,臺中市,和平區,120.937357,24.339854,和平區達觀里東崎路一段桃山巷51-1號,,989292375,
裡冷溪探索園區,臺中市,和平區,120.957824,24.156998,和平區博愛里裡冷巷69號,,939941142,
石壁露營區,臺中市,和平區,120.94529,24.167217,和平區東關路一段428號,,923873140,
山上小日子,臺中市,和平區,120.950298,24.165408,東關路一段裡冷巷1-8號,,975918017,
邦古河那彎露營區,臺中市,和平區,120.962719,24.168365,和平區東關路一段松鶴三巷199-11號,,938187218,
谷關365露營區,臺中市,和平區,120.966655,24.21016,和平區東關路一段20之5號,,926717069,https://m.icamping.app/store/gk444
櫻家小築,臺中市,和平區,,,臺中市和平區東關路一段359號,,,
寓林休閒農場(籌備中),臺中市,和平區,120.898111,24.168167,,,,
瓦浪露營區 ,臺中市,和平區,121.0191964,24.19913406,和平區東關路一段台電巷124-5號,,955247742,
菘畫居露營會館,臺中市,和平區,120.951341,24.165302,和平區東關路一段裡冷巷15-7號,,978872825,
山暉甜園,臺中市,和平區,120.800377,24.257813,中坑路北坑巷15號,,975262017,
雙香露營區 (自由國小),臺中市,和平區,120.912361,24.29201,和平區自由里東崎路二段19-25號,,989613657,
神農谷,臺中市,和平區,120.972935,24.171513,和平區東關路一段松鶴三巷100-5號,,952152040,
芭蓊露營區,臺中市,和平區,120.935334,24.335478,東崎路一段桃山巷73-3號,,988199271,
覓靜莊園露營區,臺中市,和平區,120.970705,24.148608,和平區東關路一段裡冷巷99號,,932534105,
照哥的家,臺中市,和平區,120.973665,24.148921,博愛區博愛里松鶴2巷56號,,919677814,
呆呆的家,臺中市,和平區,120.95857,24.169101,東關路一段677號,,978609093,
億享天開歡樂農場,臺中市,東勢區,120.867895,24.241183,東勢里上新里勢林街63-6號,,932622829,
東勢林場遊樂區,臺中市,東勢區,120.8677542,24.28555504,勢林街6-1號,425872191,,http://www.tsfa.com.tw
六桂園休閒農場,臺中市,東勢區,120.798681,24.297086,東勢區東蘭路203-8號,,975504518,
喜樂之地,臺中市,東勢區,120.877045,24.219488,東勢區東坑路978-6號,,922995857,
東昇休閒農場(暫停營業),臺中市,東勢區,120.7957171,24.28663949,,,,
夢鄉農場露營區,臺中市,東勢區,120.809186,24.301171,東勢區茂興里13鄰東蘭路213號,,932673037,
彩虹奇菁,臺中市,東勢區,120.8636,24.1986,東勢區慶福里慶福街26-2號 ,,917885960,https://www.facebook.com/jesse0917885960/?locale=zh_TW
微笑休閒農場,臺中市,東勢區,120.872056,24.257972,東崎路三段175巷28號,,963156323,https://www.facebook.com/Smile20140201
閣香亭,臺中市,東勢區,,,臺中市東勢區東關路四段128巷33號,,,
蜻蜓谷休閒農場,臺中市,東勢區,120.84625,24.234444,東坑路西盛巷60號,,928915963,https://www.facebook.com/dragonflyvalleyfamily/
丘之町營地,臺中市,東勢區,120.864033,24.184193,慶福街73號,,922378473,
雪山麓露,臺中市,東勢區,120.853038,24.326895,后里區中山路160巷17號,,912613519,
圓緣山居露營區,臺中市,東勢區,,,臺中市東勢區東崎路三段688巷100弄19號,,,
森林小鹿,臺中市,東勢區,120.878922,24.232878,東坑路967號,,919022659,
六合繹休閒露營區,臺中市,東勢區,120.870379,24.211849,東坑路石麻巷46之一號,,934143788,
出雲山騰雲露營區,臺中市,東勢區,120.898579,24.226783,文新街1號14F-2,,926228789,
五福畊讀休閒農場(暫停營業),臺中市,東勢區,120.8436841,24.19132425,,,963038449,
大雪星空 Starry Night,臺中市,東勢區,120.869357,24.253364,東坑路795巷18號,,937731320,
大雪山觀山嶺露營區,臺中市,東勢區,120.877394,24.218154,東勢區東坑路978-7號,,911117885,
98P Camping(原:酒保坪休閒農場),臺中市,東勢區,120.895086,24.212753,臺中市石岡區九房里豐勢路山下巷13-9號,,939103009,
樂境6.2K營地,臺中市,東勢區,120.876829,24.232988,東坑路964之1號,,936962189,
情人谷果園露營區,臺中市,東勢區,,,臺中市東勢區慶福街9號,,,
高美濕地露營區(蟬說-夕陽漫漫)(暫停營業),臺中市,清水區,120.5476201,24.30550859,美堤街8號,437022557,,https://www.chanshuo.tw/slowlysunset/
天山秘境森林露營區,臺中市,新社區,120.786059,24.220642,新社區中和街一段山腳巷20-9號,,966029129,
吾居無束,臺中市,新社區,120.798085,24.245459,新社區崑山里食水嵙28-6號,,966555686,
星空yay語露營區,臺中市,新社區,120.8912638,24.10550132,新社區永豐45-1號,,933519323,
嵐山驛站,臺中市,新社區,120.826662,24.167249,新社區中興街217-6號 ,,910680708,
新社蓮園休閒農場,臺中市,新社區,120.819556,24.214118,東湖街1段39號,425810352,,
綠大地露營咖啡農場,臺中市,新社區,120.825255,24.179498,新社區慶西里上坪4-6號,,910491136,
櫻花鳥森林露營區,臺中市,新社區,120.817151,24.185742,新社區協成里協中街6號,,925959566,
天冷吹雲山莊,臺中市,新社區,120.700286,24.327816,新社區福興里美林72-2號,,928311875,
旺來山莊露營區,臺中市,新社區,120.880557,24.097023,新社區永豐63-1號,,939580868,
小松露露營區,臺中市,新社區,120.785243,24.211831,中興嶺一街363之39號,,919839877,
曉晴星空三營台中新社營區,臺中市,新社區,,,臺中市新社區上坪4-3號,,,
聚元營地露營場,臺中市,新社區,120.78828,24.228917,新社區崑山里崑南街29巷5號,,921314632,
水聲露營區,臺中市,新社區,120.800362,24.257803,臺中市新社區中正街26-3號,,,
Tatami忘憂草原聖愛營地,臺中市,新社區,120.826148,24.177071,慶西里湖興16-3號,,975208467,
清悠露營區,臺中市,新社區,120.842842,24.150622,新社區中和里中興街57號,,921778666,
李白梵谷露露山丘,臺中市,新社區,120.848514,24.143604,新社區中和里中興街55-1號,,910502818,
小路休閒農場,臺中市,新社區,120.797306,24.238972,食水嵙6-2號,,932658222,http://www.nalu.com.tw/about.asp
舞魚休閒農場,臺中市,新社區,120.829777,24.171689,臺中市西屯區文華路36號5樓之3,,923923923,
富柿山星空景觀農場露營區,臺中市,新社區,120.859453,24.130988,福興里永櫃18號,,912062178,
新龍崗露營區,臺中市,新社區,120.8086903,24.23769677,新社區興社街二段65號,425818230,,
喜田小樹民宿,臺中市,新社區,,,臺中市新社區興隆街42-1號,,,
白毛台山居歲月,臺中市,新社區,120.818179,24.186288,新社區福奧里福民11號,,936285235,
Momo 佳園民宿露營區,臺中市,新社區,120.805456,24.194524,新社區協成里協中街189-2號,,932629609,
樂在(原：趣露營),臺中市,新社區,120.801885,24.194393,新社區協中街211巷27號,,988165659,
流星花園樂活露營區,臺中市,豐原區,120.764155,24.257967,,,926189173,
流星花園幸福露營區,臺中市,豐原區,120.763874,24.258441,,,926189173,
后豐鐵馬道露營區,臺中市,豐原區,,,臺中市豐原區朴子街323巷13號,,,
那個屋露營區,臺中市,霧峰區,120.7533909,24.05365099,霧峰區桐林里中坑巷92號,,,
野 Fun 趣露營區,臺中市,霧峰區,120.724644,24.071578,霧峰區民生路426巷8弄39號,,908958199,
一棵樹露營區,臺中市,霧峰區,120.723656,24.07387,民生路426巷77號,,939567135,
菁山遊憩區露營場,臺北市,士林區,121.5582491,25.15355049,臺北市士林區菁山路101巷71弄16號,228629588,,https://www.star-fountain.com/
碧山露營場,臺北市,內湖區,121.5788732,25.10468924,台北市內湖區碧山路26-6號,,,https://gisweb.gov.taipei/tpcamp/Default.aspx
貴子坑露營場,臺北市,北投區,121.4916478,25.15202212,臺北市北投區秀山路161號,,,https://gisweb.gov.taipei/tpcamp/Default.aspx
華中露營場,臺北市,萬華區,121.4963441,25.01485228,華中河濱公園,223076929,,http://華中露營場.tw
陽明休閒農場,臺東縣,太麻里鄉,120.9597,22.646573,台東縣太麻里鄉大王村佳崙67號,89782813,937782813,
無憂海景秘境,臺東縣,太麻里鄉,120.996496,22.613762,尚未設置地址,,910172777,https://www.facebook.com/StarMSfarm/
菲卡樂園區,臺東縣,太麻里鄉,121.000692,22.660249,金崙村14鄰溫泉路1之10號,,963291950,https://www.facebook.com/vikar99/?locale=zh_TW
千坪露營區,臺東縣,太麻里鄉,120.936962,22.523583,尚未有地址,,982025950,
盛香源露營區,臺東縣,太麻里鄉,121.019982,22.650777,尚未設置地址,,,
金山星空野營區,臺東縣,太麻里鄉,120.9714198,22.63413979,台東縣太麻里鄉佳崙村17鄰189號,,952271748,https://www.facebook.com/p/%E9%87%91%E5%B1%B1%E6%98%9F%E7%A9%BA%E9%87%8E%E7%87%9F%E5%8D%80-100045092175216/
美山的露營區,臺東縣,成功鎮,121.387351,23.156607,信義里20鄰都歷路264之23號,,928170641,
昆布海灣露營區,臺東縣,成功鎮,121.363248,23.096665,忠仁里38鄰麒麟路114之5號,,980586213,https://www.facebook.com/p/%E6%98%86%E5%B8%83%E6%B5%B7%E7%81%A3%E9%9C%B2%E7%87%9F%E5%8D%80-100091378964325/?locale=zh_TW
麒麟部落,臺東縣,成功鎮,121.361028,23.09238,麒麟路52-6號,,958007361,https://www.facebook.com/Ciliksaycamp/
山海楝露營區,臺東縣,成功鎮,,,信義里9鄰新村路22之5號,,922518796,
比西里岸露營區,臺東縣,成功鎮,121.4007539,23.12945234,白蓮路170號,,963871968,https://www.facebook.com/bixilian/?locale=zh_TW
成功天闊露營區,臺東縣,成功鎮,121.347058,23.093396,忠仁里32鄰上麒麟路5-1號,,987478898,
小雄 72 號露營區,臺東縣,池上鄉,121.21415,23.117343,臺東縣池上鄉大埔村7鄰大埔72號,,982381311,https://www.facebook.com/basic823/
余家露營區,臺東縣,池上鄉,121.235772,23.113563,慶豐村1鄰慶豐3號,,922067667,https://www.facebook.com/YuJiaTianYuanMinSu/?locale=zh_TW
敦親牧鄰民宿,臺東縣,卑南鄉,121.096754,22.856952,明峰村15鄰文泰路50巷6號,,933750525,https://neighbor.ittbnb.com/index.html
大王山居露營區,臺東縣,卑南鄉,121.00704,22.687798,溫泉村21鄰龍泉路43巷51之7號,,921377245,https://www.facebook.com/groups/1487908122046235/
金谷農莊,臺東縣,卑南鄉,121.149026,22.855179,環山路146號,,966576550,https://www.facebook.com/JGhomestay/?locale=zh_TW
虂櫿嶇,臺東縣,卑南鄉,121.10035,22.870835,明峰村6鄰龍過脈68號,,912707744,https://www.facebook.com/Danadanaw0822/?locale=zh_TW
知本森林遊樂區野營活動場,臺東縣,卑南鄉,120.992169,22.686871,臺東縣卑南鄉龍泉路290號,89510961,,
王媽媽家常菜/露營區,臺東縣,卑南鄉,121.026901,22.710672,溫泉村5鄰鎮樂路48號,,911672375,https://www.facebook.com/p/%E7%8E%8B%E5%AA%BD%E5%AA%BD%E5%AE%B6%E5%B8%B8%E8%8F%9C%E9%9C%B2%E7%87%9F%E5%8D%80-100057297765968/
樂山53露營區,臺東縣,卑南鄉,120.98669,22.670274,溫泉村31鄰樂山53號,,921025726,https://www.facebook.com/p/%E6%A8%82%E5%B1%B153%E9%9C%B2%E7%87%9F%E5%8D%80-100077597872855/
星夜光海露營區,臺東縣,卑南鄉,121.042543,22.740853,台東縣卑南鄉民生22之2號,,912215011,https://www.facebook.com/p/%E5%8F%B0%E6%9D%B1-%E6%98%9F%E5%A4%9C%E5%85%89%E6%B5%B7-%E5%92%96%E5%95%A1%E9%9C%B2%E7%87%9F%E8%BB%8A%E6%B3%8A-100075929377519/?locale=zh_TW
台東秘境露營,臺東縣,卑南鄉,121.060979,22.798253,泰安村9鄰泰安293之1號,,905367538,https://www.facebook.com/campfu/?locale=zh_TW
東遊季溫泉渡假村,臺東縣,卑南鄉,121.019749,22.695781,臺東縣卑南鄉溫泉路376巷18號,89324377,,https://www.toyugi.com.tw/
卡米莎度樹屋園區,臺東縣,延平鄉,121.056771,22.872316,台東縣延平鄉桃源村昇平路170號,,982771482,https://www.facebook.com/mureen1977/?locale=zh_TW
1080露營區,臺東縣,延平鄉,121.056133,22.869915,桃源村9鄰昇平路158號之1,,966709908,https://www.facebook.com/ozez1080
樂活首都茉莉民宿,臺東縣,東河鄉,121.258722,22.912375,興昌村29鄰興隆14之1號,,910505501,https://lehuo.ttbnb.tw/
心路旅程露營棧,臺東縣,東河鄉,121.234807,22.883864,都蘭村47鄰舊廍15-3號,,972162580,https://www.facebook.com/hearttravelcamp/?locale=zh_TW
涯口海濱小木屋,臺東縣,東河鄉,121.242351,22.882337,台東縣東河鄉都蘭村47鄰舊廍10之6號,,932725583,https://www.facebook.com/yakoucafe/?locale=zh_TW
山海賞星緣露營區️,臺東縣,東河鄉,121.195053,22.870086,尚未設置地址,,912789969,https://www.facebook.com/profile.php?id=100089643231892&mibextid=LQQJ4d
都蘭錄托邦,臺東縣,東河鄉,121.22611,22.871012,尚未設置地址,,976382699,https://www.facebook.com/LutopiaDulan/
黑老大露營區,臺東縣,東河鄉,121.233862,22.872919,尚未設置地址,,932723706,https://www.facebook.com/p/%E9%BB%91%E8%80%81%E5%A4%A7%E5%8F%B0%E6%9D%B1%E9%83%BD%E8%98%AD%E9%9C%B2%E7%87%9F%E5%8D%80-100063974496094/
拉法鋼琴咖啡屋,臺東縣,東河鄉,121.241006,22.881428,台東縣東河鄉舊部路47鄰14-8號,,975188856,https://www.facebook.com/rafacafee/?locale=zh_TW
金崙鄭大姐營地,臺東縣,金峰鄉,120.959751,22.53297,賓茂村4鄰賓茂47之5號,,927907131,
原始角落,臺東縣,金峰鄉,120.956607,22.596829,嘉蘭村8鄰嘉蘭423-1號,,963193322,https://www.facebook.com/@PT0963193322/
亞日兒山莊露營區,臺東縣,金峰鄉,121.000187,22.631161,新興村4鄰新興街68-6號,,925733989,https://www.facebook.com/ljaljegel/?locale=zh_TW
浪花蟹營地,臺東縣,長濱鄉,121.466557,23.346382,三間村真柄4鄰77號,,978687555,
金剛山獨木舟基地露營區,臺東縣,長濱鄉,121.459277,23.34386,三間村真柄5鄰42之5號,,933729063,https://www.facebook.com/surfmonkeyclub/?locale=zh_TW
谷泥悠露營區,臺東縣,長濱鄉,121.453786,23.345932,尚未設置地址,,987651391,https://www.facebook.com/Kuniyu.Camping/?locale=zh_TW
海邊舟舟曉晴星空露營地,臺東縣,長濱鄉,121.415541,23.241241,尚未設置地址,89801707,,https://www.facebook.com/SAChenggong/?locale=zh_TW
82遶灣 Paâalawan露營區,臺東縣,長濱鄉,121.466772,23.347779,尚未設置地址,,979530919,
心泊一隅露營場,臺東縣,長濱鄉,121.46165,23.3551,鄉三間村7鄰三間屋2之17號,,978733216,https://www.facebook.com/Simplefarm599/?locale=zh_TW
軒沐居露營區,臺東縣,鹿野鄉,121.124504,22.92355401,永安村高台路42巷8號,,901258367,https://xuanmuju.com/
福鹿山莊休閒農區,臺東縣,鹿野鄉,121.119668,22.913452,永安村高台路42巷145號,89550797,955161626,https://www.facebook.com/p/%E7%A6%8F%E9%B9%BF%E5%B1%B1%E4%BC%91%E9%96%92%E8%BE%B2%E8%8E%8A-100064391724130/
春一枝露營區,臺東縣,鹿野鄉,121.126098,22.925528,永安村9鄰高台路76號,,,
三姊快樂露營區,臺東縣,鹿野鄉,121.087137,22.898332,鹿野村1鄰鹿鳴路100巷5之1號,,953593090,https://www.facebook.com/3JHAPPY/?locale=zh_TW
紫坪露營區,臺東縣,綠島鄉,121.4975681,22.63750847,臺東縣綠島鄉鄰近紫坪 ,89671133,,
射馬干農場露營區,臺東縣,臺東市,121.043713,22.71951,建和里建和四街91-2號,,919610015,https://www.facebook.com/kasavakanFarm/?locale=zh_TW
快樂天堂露營區,臺東縣,臺東市,121.0436828,22.73436427,建和里建和四街160–1號,,920307460,https://www.facebook.com/p/%E5%BF%AB%E6%A8%82%E5%A4%A9%E5%A0%82%E9%9C%B2%E7%87%9F%E5%8D%80-100081239838027/?locale=zh_TW
滿園春舍,臺東縣,臺東市,121.041686,22.761241,建和里建和四街105-1號,,919510180,https://www.facebook.com/p/%E6%BB%BF%E5%9C%92%E6%98%A5%E8%88%8D%E9%9C%B2%E7%87%9F%E5%8D%80-100088959111426/?locale=zh_TW
小野柳露營區,臺東縣,臺東市,121.196297,22.79563,臺東縣臺東市松江路一段500號,,919607617,
山上的海邊露營區,臺東縣,臺東市,121.039271,22.723005,建和里建和四街181–1號,,912523441,https://www.facebook.com/savakanruyin/?locale=zh_TW
富岡海悅露營區,臺東縣,臺東市,121.184755,22.790283,富岡里吉林路二段600號,,921297011,https://www.facebook.com/people/%E6%B5%B7%E6%82%85%E9%9C%B2%E7%87%9F%E5%8D%80/100044502446379/?locale=zh_TW
知本山莊,臺東縣,臺東市,121.0439131,22.72006168,建和里建和四街97–1號,,981481697,
沐樂草原,臺東縣,臺東市,121.119056,22.796527,無地址,,972049968,
蘭嶼觀日露營區,臺東縣,蘭嶼鄉,121.568288,22.037038,東清村８鄰野銀10號,,966547201,
吉米探險家,臺東縣,蘭嶼鄉,121.567581,22.01386097,尚未設置地址,,918787600,https://jimmy-explorer.blogspot.com/
好望角渡假村,臺東縣,蘭嶼鄉,121.560545,22.020491,紅頭村1鄰紅頭1之25號,,988310820,https://cape.okgo.tw/
走馬瀨農場,臺南市,大內區,120.426214,23.136908,臺南市大內區二溪里唭哩瓦60號,65760121,,https://www.farm.com.tw/
雙春濱海遊憩區-Vanaheim愛莊園,臺南市,北門區,120.112589,23.305591,台南市北門區雙春里１１鄰雙春７３之１1號,67865355,,https://www.facebook.com/vanaheim.love.manor/?locale=zh_TW
露營樂1號店,臺南市,左鎮區,120.388892,23.058213,台南市左鎮區光和65之5號,62667767,929626618,https://www.easycamp.com.tw/Store_2501.html
